Vin_A,Vin_B,temp,pvdd,cqload,toxe_n,toxm_n,toxref_n,toxe_p,toxm_p,toxref_p,toxp_par,xj_n,xj_p,ndep_n,ndep_p,leakage,delay
1.0,0.0,24.587740481584902,0.9829375419298864,1.3100107552542928,9.865085998989186e-10,8.010788502752997e-10,8.201475991407152e-10,8.633935524756512e-10,8.56653956614123e-10,7.776221606267834e-10,6.917631895845518e-10,1.3366369726573831e-08,1.2645797998842463e-08,6.854314135079082e+18,2.8569686792076503e+18,1.5718973668190025e-08,3.1064544635208815
0.0,1.0,-44.76869727177008,1.0572587857683398,2.0117879371651295,7.833722124733305e-10,1.0021869139265086e-09,8.323997072933878e-10,1.0132747249774453e-09,9.780437683325963e-10,9.833140722233322e-10,6.67120432838464e-10,1.550955352856259e-08,1.3021913697658546e-08,6.675232543965906e+18,2.5078002555145073e+18,1.4700571739057298e-08,6.020517013766171
1.0,1.0,121.12900364092235,0.9825718541234146,1.669699694667889,1.0051651120718073e-09,1.0126507227614524e-09,9.789193440512762e-10,8.685235813381008e-10,9.51624420966201e-10,9.823620178374817e-10,6.687427993355478e-10,1.2620420696662138e-08,1.521167709498069e-08,7.08642594687573e+18,2.771392177553717e+18,1.4625329596917518e-08,0.4817937148375506
0.0,0.0,50.91804015495647,1.0393061587208445,4.022663701849083,8.447377270860721e-10,9.627266816121954e-10,8.940631277603806e-10,9.333852615606824e-10,7.646650085958018e-10,9.032853199299555e-10,6.568800422385923e-10,1.493455790300567e-08,1.4046228923898868e-08,7.264764147336169e+18,3.063771989477025e+18,1.491828084739413e-08,8.994648203806129
1.0,1.0,45.25137649955154,1.001442736335618,4.622036074925624,8.717344754341722e-10,8.908631854320346e-10,7.932207492227768e-10,8.322450760160081e-10,8.02290508098375e-10,9.472283964489886e-10,7.38651033744416e-10,1.5521845039339762e-08,1.2278712587726868e-08,6.927225245109762e+18,2.9827050781621893e+18,1.5428149277462806e-08,8.820920764934419
0.0,1.0,63.04333038194957,0.9482446250218793,3.8002652388629903,9.61143554834975e-10,9.886764376656856e-10,9.401422988600876e-10,9.161157548030137e-10,8.804047665435393e-10,8.712275501160985e-10,6.616383366403464e-10,1.4507539943411104e-08,1.2118779771507001e-08,6.248746122110973e+18,2.5362007728519357e+18,1.6778122720076674e-08,2.6564330058167474
1.0,1.0,34.4642565998972,1.0592301016046148,2.2010270443896176,9.288836616154144e-10,7.884222878044264e-10,7.992097090412961e-10,8.12484804509082e-10,9.273047873505925e-10,9.09936160450212e-10,5.823017145906759e-10,1.494127698678044e-08,1.4392534977687294e-08,6.288846853881672e+18,3.1169264866579784e+18,1.4573354209835427e-08,2.4101667196633834
0.0,1.0,-49.228566922982516,0.9168426908141374,2.526631537708352,9.868372177587586e-10,9.994945347882323e-10,7.75302078347328e-10,9.133160905350015e-10,9.416419911973982e-10,9.168892419413117e-10,6.24773088478801e-10,1.533665938912538e-08,1.239202563075893e-08,6.263043139184716e+18,2.614703332317308e+18,1.4808575175159992e-08,6.809569474173484
0.0,0.0,55.21603199127142,1.0049780565510302,0.6341177327078841,8.617457326973002e-10,8.492944435736798e-10,8.24943958630471e-10,9.80520320601347e-10,9.673257887940044e-10,8.498877003591985e-10,7.027151564331559e-10,1.2989783623685915e-08,1.2530988701707985e-08,7.189882798415377e+18,2.683206650059521e+18,1.4513859516206136e-08,0.011094160702235234
1.0,0.0,73.9112978521575,0.9417782068486811,3.7368549085613436,8.548151935737442e-10,9.788183053732315e-10,8.026949055972585e-10,7.648863990272553e-10,7.725015281236617e-10,1.0040615320177255e-09,6.768373834024232e-10,1.2236790883705459e-08,1.4179271738064438e-08,6.550755252120642e+18,2.582309273478119e+18,1.654470738304293e-08,4.09056503410781
0.0,0.0,20.014830912329572,0.9134131257082752,2.98641364018127,7.680489677834951e-10,9.297668451202893e-10,9.136693584911657e-10,8.881649480229939e-10,7.646947328033595e-10,9.130613388389146e-10,6.862711164878775e-10,1.5541557865545976e-08,1.5436045691180805e-08,7.349377016692907e+18,2.9569692673640264e+18,1.4443620391821966e-08,2.987123891531577
1.0,0.0,81.31320297281474,1.0005867874166499,4.513175580725807,8.775322456740931e-10,1.0039096732301534e-09,8.830798674643706e-10,1.009522138586525e-09,9.125284562596558e-10,1.0115950051196793e-09,7.267070590050992e-10,1.1882641931217296e-08,1.3933586651395347e-08,6.839368875288979e+18,2.8349132921488824e+18,1.4432052999954962e-08,0.6162334570021943
1.0,0.0,-14.139766119084292,0.9999124311869848,1.0110496064400145,9.439139756635936e-10,9.796281987401379e-10,9.439123958251883e-10,8.004526807018733e-10,9.438520445873915e-10,8.698221751070604e-10,6.454426489251148e-10,1.3702360566622523e-08,1.363604891312795e-08,6.751862544198334e+18,2.8444103411591393e+18,1.5734236914549927e-08,3.0140214883859997
1.0,0.0,-15.170213608086875,1.0413801803351443,3.8010333484437346,8.364993942770589e-10,9.855260446419301e-10,8.899390467661025e-10,8.065867313244176e-10,9.5982081510005e-10,7.682094749672279e-10,5.733187485704945e-10,1.3042430122368418e-08,1.522480968863466e-08,7.249136112552357e+18,2.9306168704489513e+18,1.6697612302580945e-08,3.3441210457772472
1.0,1.0,-25.94494221623669,1.048950138610381,3.4265115919787563,8.775325344731557e-10,9.204656064544877e-10,8.664275075431844e-10,8.795892251597919e-10,7.995517584812965e-10,8.368189936920282e-10,7.383153005967634e-10,1.3987195915978905e-08,1.2924586675692663e-08,6.729565603399079e+18,2.856509075896337e+18,1.530601611038795e-08,8.223286213452313
1.0,0.0,11.95905676204913,1.0455582977385793,1.3365692137106635,8.157270331952606e-10,9.71622266867974e-10,8.936595473711868e-10,9.81232267803035e-10,1.0060589483608149e-09,9.253000839802534e-10,6.472782200105072e-10,1.5756525569702622e-08,1.1870742209267573e-08,7.121374513626047e+18,2.6788559344221527e+18,1.5294869389594803e-08,8.145907175485018
1.0,1.0,97.46216637003505,0.9819117465833511,3.340219411308717,9.56288102691351e-10,9.5231131229338e-10,8.703594727242956e-10,9.02940940797027e-10,8.182749884014372e-10,9.912272484545597e-10,5.865939762506959e-10,1.1916114953559158e-08,1.3999788932664089e-08,6.577018737898704e+18,3.0972028532700483e+18,1.553797312002109e-08,8.689300303703817
1.0,1.0,94.02417118683158,1.0263379574453126,4.622623169077481,7.753699365806514e-10,8.010522752495873e-10,7.69420071054166e-10,8.892119957209284e-10,8.23583916507511e-10,9.162517180264984e-10,6.6325929762203e-10,1.4862336239562352e-08,1.2266814785904515e-08,6.744714332990845e+18,2.8481837185745295e+18,1.605258249009483e-08,1.2226998547082835
1.0,1.0,13.90835743343068,1.0153890485287922,4.592995578458923,9.391672959701265e-10,9.247436104037237e-10,9.32897574701045e-10,7.820362930125737e-10,7.991894160247166e-10,8.798279710101916e-10,6.703345398606697e-10,1.1829982953555028e-08,1.1976568921407688e-08,6.174481330345248e+18,2.957372787016581e+18,1.6704117393275842e-08,1.945010758991741
1.0,0.0,51.041372476442575,0.984312351223384,3.6009366068355453,8.562507629832257e-10,7.976365888161202e-10,1.0043811028584716e-09,1.004344447701969e-09,7.709848505362549e-10,7.805087319051202e-10,6.659366808582073e-10,1.2793245933587652e-08,1.2124953464033047e-08,7.211222035364403e+18,2.5452954431948554e+18,1.5457198554431875e-08,1.6150390445949803
1.0,1.0,74.74693696548482,1.0194425388371986,0.24988483154495994,7.705654016243286e-10,9.808418549589247e-10,8.671965234871557e-10,8.481674465958435e-10,9.656699277001855e-10,7.967681234605789e-10,7.340360482742604e-10,1.4601595943989011e-08,1.2179055819438197e-08,6.20604130293161e+18,2.693913798877822e+18,1.6088096663770086e-08,6.110751816763573
1.0,0.0,-11.582780566955861,1.0894495753412525,4.362599043227606,9.767812751721135e-10,7.767512490323519e-10,8.676281778770839e-10,8.239590166454809e-10,7.614334583773365e-10,7.735812224316135e-10,6.243380235637066e-10,1.2848549786943996e-08,1.4398536665604076e-08,7.357511470059694e+18,2.9902815185042924e+18,1.6633351000042683e-08,2.7573481829114668
0.0,1.0,-24.734604538945526,0.9385787487362756,3.2923152489526544,8.838813532480159e-10,1.010709854229092e-09,7.716252951738606e-10,8.645829619647351e-10,8.778000849333518e-10,9.406403284436915e-10,5.758672315210687e-10,1.4215713132403149e-08,1.4100325251853545e-08,6.386943576575423e+18,2.676457455309406e+18,1.6402999042966743e-08,8.093237373094261
0.0,1.0,119.97727877821598,1.0811544191571054,1.5590669233818448,9.122270182824968e-10,8.617591731989787e-10,9.861562875104341e-10,8.652022690732782e-10,7.833596646968038e-10,9.710972154145453e-10,7.26357880443148e-10,1.566489922832646e-08,1.3033281028269664e-08,6.470247624266363e+18,2.954688494918536e+18,1.487734007848034e-08,9.420703428191977
1.0,0.0,56.160316377731334,0.9106911027966397,0.9443793049114396,9.45935795647212e-10,8.033398558401646e-10,9.959968324155841e-10,8.764674096169271e-10,7.713780181749708e-10,8.017674936602554e-10,6.025105567274253e-10,1.5290165278829865e-08,1.2719328830276027e-08,6.565524854832978e+18,2.786731550156072e+18,1.483687388881776e-08,0.2110955775472656
1.0,1.0,121.65482993005949,0.9616778425803322,0.5898572763566124,9.263889059823019e-10,9.976614458499506e-10,9.665373359755924e-10,9.34888703277308e-10,9.97402859864951e-10,8.426090156689906e-10,6.974063946550075e-10,1.5133860080700326e-08,1.1732805564920816e-08,6.383231270158001e+18,3.0063984723479035e+18,1.4935525210639402e-08,4.673524740491467
1.0,1.0,5.7960776838012364,0.9576290497223057,0.2606821272962273,9.456376451869114e-10,7.715382005023814e-10,7.870117497716316e-10,9.804584284280741e-10,9.696515564702127e-10,8.816933448470044e-10,6.046816461437839e-10,1.251771430085082e-08,1.2376680704890058e-08,6.705114210508412e+18,2.9651271092897193e+18,1.6693920605072607e-08,9.750715031527927
1.0,1.0,71.54570599534367,1.0252730215761812,3.772975207274275,9.53619547882776e-10,8.794068311652818e-10,9.886568150131006e-10,7.745574715522214e-10,8.602985698732548e-10,7.962677809115318e-10,7.109258262473847e-10,1.2836154694181505e-08,1.407234002817643e-08,6.830944806082759e+18,2.6159901402440827e+18,1.660557673674446e-08,5.564836909861759
1.0,1.0,-14.931345422577209,0.926244990355458,1.1868565647269438,9.096444887634112e-10,9.556376904928237e-10,7.660847385023403e-10,8.846552154253431e-10,8.764828071999476e-10,8.657125903381955e-10,7.240850318324523e-10,1.493546214616128e-08,1.3994761300257075e-08,6.028317056064954e+18,2.5423551710774513e+18,1.6293753851115574e-08,7.936949443355936
1.0,0.0,-7.983969170695673,1.0764695223679508,0.1310221508558428,8.528720090505702e-10,8.40454620759652e-10,8.729218781020224e-10,8.651504437058222e-10,9.805005899937974e-10,1.0055753554706344e-09,5.879106397724167e-10,1.4703114836440396e-08,1.4727247472744117e-08,7.134350789256702e+18,2.6989627007290076e+18,1.4397299897142176e-08,5.359614678614487
1.0,1.0,37.14238182853232,1.0657102816930084,1.9923805526915266,8.21758106027951e-10,8.943240061553115e-10,8.871584081417542e-10,7.627635486559811e-10,9.623965776809753e-10,9.426636371722938e-10,5.950366727462218e-10,1.2915714415042163e-08,1.1864237307662995e-08,6.849620225689864e+18,2.623180157609145e+18,1.61879213741198e-08,7.447267571791669
1.0,1.0,2.5312625914528226,1.0304131639370557,2.418209332155771,9.89337422109808e-10,9.379049061437057e-10,9.718365336606902e-10,9.673883205292356e-10,9.356702110487602e-10,8.024006748250297e-10,7.272990882442285e-10,1.3475684404418193e-08,1.4966103025182282e-08,6.988875908333261e+18,2.688246285520328e+18,1.4510666888728507e-08,1.6070331559949291
0.0,0.0,-24.828118508694796,0.9916827663584395,0.8544588521916333,1.006360910538108e-09,1.0018020109343355e-09,9.507182402173086e-10,7.864955530846637e-10,8.962876065104306e-10,7.850989001654891e-10,7.010197487052122e-10,1.4369539777386945e-08,1.4097844428739338e-08,7.318252330189458e+18,2.4833994563341967e+18,1.5211145640939392e-08,6.672025149275247
1.0,1.0,-7.681473641921322,1.0865912084284157,0.22980119745112337,8.508463397949451e-10,7.860864703748416e-10,9.62462611710971e-10,7.891459944147792e-10,9.143868990842493e-10,8.730683251541164e-10,5.766124682828472e-10,1.3868904090962791e-08,1.2840680877215798e-08,7.098929296931631e+18,2.759975412696212e+18,1.681706156426087e-08,8.107182430078195
0.0,1.0,-48.56528899614436,1.0661493109441111,0.9537361606593637,7.885269251843642e-10,7.999355827435895e-10,9.804468411875731e-10,7.722677981851326e-10,8.599130217368179e-10,1.0109395863775243e-09,6.009739138390737e-10,1.358636052638578e-08,1.3502824735031655e-08,6.775596862592938e+18,2.912953519585388e+18,1.564776723243062e-08,7.330716637602885
1.0,1.0,71.7962518659476,0.9998630296162491,3.398722781564506,8.165244810875735e-10,8.89253207379293e-10,8.809220138051524e-10,8.109070949888789e-10,8.941366441982781e-10,9.614937733981562e-10,6.400529567721483e-10,1.2137456662336748e-08,1.4983454287534547e-08,6.249029976661694e+18,2.68408362912283e+18,1.4761469562129542e-08,3.1106977141426064
1.0,1.0,33.58099827545509,1.0403746708908623,0.42039594948352,9.303495058807461e-10,8.662926401321119e-10,9.581840977933615e-10,8.049113355148425e-10,8.970832400894568e-10,8.344533466805406e-10,7.169137204255093e-10,1.350028735098758e-08,1.3706821550968708e-08,6.741823581382772e+18,2.924514960096619e+18,1.6725171580195626e-08,3.3404676714589043
0.0,0.0,-38.03624804718539,1.013385990435937,2.779634782479399,8.03925075969416e-10,8.643422248136512e-10,7.772804059789815e-10,8.483579223664777e-10,9.796692620227242e-10,7.666752999548089e-10,5.956797865502169e-10,1.576810545754684e-08,1.4611798470999523e-08,5.839343035155327e+18,2.9136623307906944e+18,1.533639077162769e-08,9.760804380474138
1.0,1.0,-24.095081236871582,1.0175884476776529,0.7405958196617517,9.58151057357491e-10,8.354282217457829e-10,8.729147913786369e-10,9.274546801397616e-10,8.155381309183419e-10,8.644673858381427e-10,6.931038245419241e-10,1.3121683413398372e-08,1.338829332799265e-08,6.781987647537979e+18,2.4875038065293087e+18,1.607207618129637e-08,9.227729435980262
0.0,0.0,-36.54378313972408,0.9661952138874943,0.9864889761662927,9.944496809281771e-10,9.024139388212748e-10,7.676536994168888e-10,7.737907338176337e-10,8.226418946078933e-10,8.007764764191862e-10,5.842314371846413e-10,1.4554566959903788e-08,1.3953682593579269e-08,6.464795420085346e+18,3.01825862373986e+18,1.6377594524439092e-08,5.171176377550762
1.0,1.0,55.26670548965777,0.9924169209249794,1.9714586375008265,1.004767484830027e-09,9.843552373860919e-10,9.924900265909228e-10,9.785100430843958e-10,8.135781425492445e-10,8.057913387559385e-10,6.494187251486384e-10,1.3788624324387112e-08,1.511961351526367e-08,6.904796791732996e+18,2.5130996025014984e+18,1.5543382604776368e-08,6.934326982519234
1.0,1.0,-38.04213454975112,0.9156242861579489,0.5131184269081194,7.623686785176222e-10,8.008747824966173e-10,1.0034371006160418e-09,8.429509683005651e-10,9.071086146305726e-10,8.012237325994544e-10,6.939289905686022e-10,1.496452130568415e-08,1.3751379990449145e-08,6.213368934652396e+18,2.797759169554147e+18,1.4863459914500974e-08,8.107226313628594
0.0,1.0,80.77081994633889,0.9714697383329185,0.8742854788832423,1.0033711578984217e-09,8.146827276919224e-10,7.813205213131934e-10,9.14078262092269e-10,9.365700596979609e-10,9.42780345519461e-10,5.810012828237146e-10,1.4775479170755462e-08,1.4021901402851735e-08,6.779322218130451e+18,3.0722475053630607e+18,1.4907707089452608e-08,5.883386926634292
1.0,0.0,-51.30803452232959,1.0391657030724304,1.7512725331422572,9.480093824589228e-10,9.303891684410947e-10,8.952871676795712e-10,7.630492985015316e-10,8.205796428445312e-10,7.691037187011748e-10,6.047205819688916e-10,1.5573727033820295e-08,1.3448211973919772e-08,7.078044385950337e+18,3.090986288570067e+18,1.6443894603960677e-08,0.7434367129104869
0.0,1.0,-10.112358160739419,1.0906432061012374,1.6550483374368508,7.813487589950057e-10,7.742742041889752e-10,8.425854600095647e-10,8.529152104273652e-10,9.319482289483127e-10,9.034421482210745e-10,7.04607543390521e-10,1.4378504406021005e-08,1.2506007946491545e-08,5.913125092024654e+18,2.720947026782131e+18,1.600164962056507e-08,4.7548319870197915
1.0,1.0,105.32000166054328,1.0926128225526042,3.748864713521902,8.654710790697965e-10,9.311361066890036e-10,8.47003708304371e-10,7.605209316239636e-10,9.195351458083388e-10,9.51140304483587e-10,5.977981543152003e-10,1.5587410115965485e-08,1.5691985909481402e-08,6.877506347441256e+18,2.4350261949884145e+18,1.6001616611159613e-08,8.444025743546149
0.0,0.0,74.3356372620043,1.0111445738249785,0.3831637025808576,9.378115505431952e-10,8.398718623192877e-10,8.744778155893731e-10,8.02026401488613e-10,8.415538553231333e-10,7.997279184147159e-10,6.834810733063312e-10,1.1899110000351755e-08,1.1813725842229277e-08,7.368942471345546e+18,2.843049467468491e+18,1.479106431643129e-08,3.248368362821571
0.0,0.0,-41.86570007337621,1.0213244503619165,4.303649170975054,1.0029981151359065e-09,8.508948985756037e-10,7.917667551746558e-10,8.737540093397148e-10,8.183739861694938e-10,9.868044769620852e-10,6.791717368134256e-10,1.3385722099183671e-08,1.2235514596648253e-08,7.210491793598903e+18,3.1484648197980457e+18,1.562524900753503e-08,5.0258305288666545
1.0,0.0,92.80269880733235,0.9371442371001936,4.08299853198988,8.016919139772936e-10,8.630095409510166e-10,8.059156304911138e-10,8.959122051752364e-10,9.839787121460295e-10,7.798461451963662e-10,6.584669365858881e-10,1.4478257716485485e-08,1.4630755422449977e-08,5.981665003787938e+18,2.9144150056912727e+18,1.5932874041335318e-08,2.053915074724324
1.0,0.0,33.746321877236866,1.0390616216187063,3.8322982820627725,7.924442536094463e-10,8.487952406188956e-10,9.066516396724979e-10,7.988438643292217e-10,9.046958928888169e-10,9.334073257406037e-10,6.04290791826857e-10,1.368480908721651e-08,1.474459944288885e-08,6.490116932339614e+18,2.585237992422738e+18,1.4840092257975487e-08,8.236483589075004
0.0,1.0,97.42094489038925,0.9141317585348773,1.5537680886910312,8.799761515285172e-10,9.736672438050012e-10,7.64764000997122e-10,9.492849345143757e-10,9.387903998306147e-10,8.03678973086318e-10,6.408798284647375e-10,1.5523953573057578e-08,1.23666106687332e-08,6.140311590966699e+18,2.820984947809425e+18,1.4622037360748285e-08,2.018978280632735
1.0,1.0,53.13315940107081,0.9569371371598889,4.116180109848529,1.0058971190095763e-09,1.0003013881796786e-09,9.12349459591607e-10,8.080069310422336e-10,9.950360603235934e-10,9.64732074558303e-10,6.75700579398959e-10,1.230185400519692e-08,1.4309642391956412e-08,5.859646290956418e+18,2.834766101270153e+18,1.6063660882097363e-08,7.420884900760534
